Date,AMZN,POM,L,A,FMC,PEG,CSCO,PAYX,CHRW,EXPD,SYY,CCI,GOOGL,PEP,WEC
2014-08-12,319.32,9846.1504,41.93,54.34,64.79,35.52,25.15,41.41,67.71,40.88,37.35,77.52,572.12,91.21,42.86
2014-08-13,326.28,9846.1504,42.13,54.78,64.69,35.27,25.2,41.57,67.5,40.75,37.75,77.65,584.56,91.74,43.19
2014-08-14,333.21,9846.1504,42.31,55.62,66,35.5,24.54,41.705,67.22,41.14,37.65,78.1,584.65,91.79,43.39
2014-08-15,333.63,9846.1504,42.22,57.58,66.04,35.53,24.43,41.55,67.17,40.6,37.45,78.46,583.71,91.85,43.47
2014-08-18,334.53,9384.6201,42.19,58.52,66.41,35.44,24.63,42.09,68.15,41.33,37.6,78.53,592.7,92.15,43.28
2014-08-19,335.13,9076.9199,42.31,58.56,66.34,36.56,24.64,42.17,68.63,41.54,37.67,78.34,597.11,91.86,44.21
2014-08-20,335.78,9538.46,42.72,58.33,66.42,36.19,24.71,41.85,68.66,41.23,37.57,78.55,595.41,92.23,44.14
2014-08-21,332.91,9692.3096,43.18,57.99,65.94,36.45,24.89,42.09,68.62,41.04,37.66,80,592.42,92.05,44.06
2014-08-22,331.59,9692.3096,43.06,57.64,65.36,36.38,24.65,41.93,68.45,41.42,37.59,79.48,592.54,91.6,43.98
2014-08-25,334.02,9153.8496,43.56,57.74,65.53,36.76,24.7,41.91,68.56,41.78,37.78,79.56,590.57,92.75,44.48
2014-08-26,341.83,9230.7695,43.6075,57.85,65.4,36.33,24.81,41.98,68.45,41.64,37.77,79.57,588.12,92.6,44.07
2014-08-27,343.18,9230.7695,43.59,57.38,65.72,36.84,24.8,41.96,68.22,41.54,37.76,79.72,583,92.23,44.61
2014-08-28,340.02,9230.7695,43.55,57.15,66.14,37.02,24.85,41.78,68.06,41.19,37.79,79.75,580.32,92.58,45.14
2014-08-29,339.04,9230.7695,43.74,57.16,66.14,37.39,24.99,41.65,68.26,41.3,37.83,79.51,582.36,92.49,45.33
2014-09-02,342.38,9230.7695,43.6,58.07,65.97,36.58,24.88,41.9,68.37,41.66,38.2,79.53,588.63,92.48,44.7
2014-09-03,339,9230.7695,43.54,58.06,65.7,36.56,25.04,42.23,66.9,41.84,38.51,79.97,589.52,92.75,45.07
2014-09-04,345.95,9076.9199,43.36,57.69,65.44,36.63,24.91,42.34,67.33,42.16,38.63,80.24,593.14,91.85,44.92
2014-09-05,346.38,9076.9199,43.45,57.92,65.6,37.19,25,42.33,67.76,42.6,38.63,80.64,597.78,91.75,45.57
2014-09-08,342.34,8923.0801,43.12,57.65,66.12,37.05,24.95,42.47,67.51,42.04,38.75,80.53,601.63,91.86,45.27
2014-09-09,329.75,8846.1504,42.82,57.45,64.01,36.62,24.86,42.04,66.91,41.96,38.28,79.7,591.97,91.42,44.65
2014-09-10,331.33,8461.54,42.82,57.69,63.51,36.51,24.93,42.08,66.73,41.99,38.26,79.92,593.42,91.79,44.75
2014-09-11,330.52,8384.6201,42.6,57.59,63.59,37.22,25.18,42.03,66.99,42.5,38.27,80.45,591.11,91.65,45.18
2014-09-12,331.19,8230.7695,42.41,58.6,62.43,36.71,25.16,41.97,67.17,42.41,37.82,78.79,584.9,90.87,44.11
2014-09-15,323.89,8230.7695,42.43,57.92,63.38,36.93,25.06,42.11,67.05,41.98,37.79,78.39,581.64,91.2,44.48
2014-09-16,327.76,7769.23,42.43,57.91,63.22,37.96,25.22,41.9,67.2,42.13,38.16,79.22,588.78,92.57,44.69
2014-09-17,324,7769.23,42.42,58.89,61.3,37.89,25.205,42.55,68.08,42.26,38,79.72,593.29,92.85,44.68
2014-09-18,325,7384.6201,43.02,58.4,60.87,37.76,25.22,42.98,68.23,42.345,38,80.18,597.27,93.37,44.01
2014-09-19,331.32,7692.3101,42.89,58.25,60.62,38.3,25.2,42.96,67.82,42.35,37.97,79.74,605.4,93.79,44.2
2014-09-22,324.5,7615.3799,42.52,57.55,60.4,38.01,24.97,42.48,66.74,41.39,37.56,78.58,597.27,93.58,43.84
2014-09-23,323.63,7384.6201,42.05,56.98,60.03,37.7,24.7,42.41,66.44,41.14,36.75,79.38,591.18,92.93,43.51
2014-09-24,328.21,7615.3799,42.38,57.96,59.51,37.69,24.98,43.88,66.69,41.45,38,79.75,598.42,93.5,43.32
2014-09-25,321.93,7769.23,41.79,56.89,58.22,37.6,24.54,43.68,65.56,40.7,37.46,78.95,585.25,92.67,42.89
2014-09-26,323.21,7769.23,42.25,56.5,58.22,37.59,25,44,66.35,40.98,37.53,79.8,587.9,93.13,42.82
2014-09-29,321.82,7615.3799,41.98,57.15,57.45,37.65,25.12,44.23,66.45,40.9,37.94,79.81,587.81,93.15,42.87
2014-09-30,322.44,7307.6899,41.66,56.98,57.19,37.24,25.17,44.2,66.32,40.58,37.95,80.53,588.41,93.09,43
2014-10-01,317.46,7307.6899,41.33,56.2,56.31,37.29,25.03,43.48,65.19,39.74,36.99,79.98,579.63,92.65,43.2
2014-10-02,318.41,7384.6201,41.45,55.83,56.93,37.26,25.06,43.31,66.1,40.19,37.18,80.5,580.88,92.58,43.41
2014-10-03,322.74,7384.6201,41.81,56.91,56.97,37.26,25.31,44.32,67.24,40.385,37.7,81.21,586.25,93.5,43.81
2014-10-06,322.2,7384.6201,41.89,56.57,56.99,37.41,25.01,44.68,66.73,40.38,37.58,81.25,587.78,93.37,43.88
2014-10-07,316.98,7384.6201,41.24,55,54.98,37.33,24.635,43.88,65.43,39.38,37.06,80.69,574.1,93.1,44.28
2014-10-08,322.7,7307.6899,41.76,56.46,54.87,38.33,24.66,44.34,66.28,39.46,37.67,81.5,583.74,93.94,45.36
2014-10-09,315.37,7384.6201,40.9,55.03,53.49,37.64,24.19,43.83,65.2,38.57,37.15,80.52,570.81,93.57,44.88
2014-10-10,311.39,7384.6201,40.55,53.64,52.75,37.97,23.34,43.41,64.62,38.35,37.04,79.33,555.19,94.65,45.56
2014-10-13,306.45,7307.6899,40.36,52.79,51.6,38.05,22.93,43.28,63.445,38.21,36.44,78.47,544.75,93.94,46.23
2014-10-14,308.31,7230.77,40.69,51.79,52.82,38.69,23.055,43.54,65.58,39.22,36.68,80.8,548.69,93.01,47.27
2014-10-15,305.97,7230.77,40.22,51.79,54.31,37.42,22.96,43.05,67.1,39.55,36.6,79.54,540.73,91.77,47.73
2014-10-16,302.86,7230.77,40.6,51.71,56.14,37.22,22.82,43.09,66.86,39.21,36.22,79.25,536.92,90.79,47.12
2014-10-17,303.64,7230.77,41.15,52.27,56.49,37.5,23.25,43.495,67.98,39.6,36.5,80.84,522.97,91.51,47.19
2014-10-20,306.21,7230.77,41.49,52.35,56.8,38.16,22.93,43.75,68.99,39.86,36.99,82.46,532.38,93.55,47.83
2014-10-21,315.33,7307.6899,42.29,54,58.96,38.76,23.51,44.68,69.93,40.84,37.62,84.52,538.03,93.73,47.96
2014-10-22,312.97,7307.6899,41.92,53.05,58.45,38.86,23.26,44.71,69.53,40.42,37.65,83.57,542.69,94.46,48.19
2014-10-23,313.18,7307.6899,42.19,53.71,58.18,38.87,23.565,45.01,70.61,40.93,37.93,84.29,553.65,93.76,48.37
2014-10-24,287.06,7307.6899,42.5,54.05,58.12,39.57,23.78,45.49,71.15,40.92,38.04,84.75,548.9,94.6,48.62
2014-10-27,289.97,7384.6201,42.6,53.99,56.79,39.46,23.76,45.77,71.7,41.29,38.24,84.41,549.88,94.62,48.69
2014-10-28,295.59,7230.77,43.05,54.66,57.78,39.57,24.065,46,72.34,42.125,38.2,83.54,558.94,95.26,48.67
2014-10-29,294.12,7230.77,43.06,54.5,57.47,39.47,24.1,46,72.1,41.97,38.21,82.5,558.45,94.69,48.29
2014-10-30,299.07,7307.6899,43.25,54.32,58.12,40.73,24.08,46.15,69.22,41.74,38.94,80.51,560.27,97.16,48.26
2014-10-31,305.46,7153.8501,43.6,55.28,57.35,41.31,24.47,46.94,69.21,42.66,38.54,78.12,567.87,96.17,49.66
2014-11-03,305.72,7307.6899,43.12,40.84,56.26,41.62,24.58,47.06,68.69,42.7,37.49,78.99,563.77,95.83,49.92
2014-11-04,302.81,7230.77,43.15,40.18,55.78,41.17,24.88,47.25,70.12,44.39,37.36,78.16,564.19,96.73,49.42
2014-11-05,296.52,7230.77,43.75,40.13,56.62,41.97,25.15,47.77,71.45,43.47,37.82,79.34,555.95,96.89,50.47
2014-11-06,296.64,7307.6899,43.43,41.37,57.24,40.72,25.26,47.57,71.595,44.02,37.99,79.86,551.69,96.81,49.24
2014-11-07,299.86,7307.6899,43.51,40.93,57,41.1,25.33,47.33,71.46,44.245,38.14,79.8,551.82,96.8,49.26
2014-11-10,305.11,7307.6899,43.46,41.53,56.79,41.46,25.15,47.5,72.17,44.3,38.65,79.91,558.23,96.97,49.76
2014-11-11,312.01,7230.77,43.48,41.66,56.82,40.95,25.15,47.28,71.75,44.26,38.52,79.61,561.29,96.7,49.73
2014-11-12,311.51,7153.8501,43.25,41.45,56.76,39.72,25.11,47.49,72.86,43.91,38.94,80.51,558.25,97.16,48.26
2014-11-13,316.48,7076.9199,42.96,41.45,56.39,39.28,25.68,47.43,73.105,43.9,38.74,80.21,556.44,98.54,47.6
2014-11-14,327.82,7230.77,42.78,41.57,56.62,39.48,26.32,47.23,73.07,43.92,38.58,80.39,555.19,97.72,47.82
2014-11-17,323.05,7153.8501,42.59,41.24,56.32,40.46,26.465,47.23,72.515,43.87,38.89,80.12,546.64,98.42,48.63
2014-11-18,324.93,7307.6899,42.68,40.8,56.79,40.58,26.595,47.49,72.54,43.92,39.14,80.52,544.51,97.94,48.8
2014-11-19,326.54,7307.6899,42.64,40.8,56.37,40.55,26.59,47.355,71.48,43.73,39.15,80.77,547.2,98.41,48.65
2014-11-20,330.54,7153.8501,42.74,41.26,55.97,40.63,26.81,47.33,72.29,43.98,39.11,80.98,543.76,98.06,48.57
2014-11-21,332.63,7230.77,42.94,42.25,56.5,41,26.88,47.32,72.82,44.51,39.7,81.7,545.89,98.89,48.62
2014-11-24,335.64,7076.9199,43.06,42.25,56.73,40.71,27.03,47.425,72.62,44.46,39.55,82.17,547.48,98.68,48.27
2014-11-25,335.04,7076.9199,42.65,42.71,56.21,40.88,27.28,47.39,73.04,45.45,39.46,82.38,549.23,98.93,48.2
2014-11-26,333.57,7076.9199,42.42,42.74,55.69,41.21,27.425,47.35,73.4,45.19,39.93,82.51,547.73,99.35,48.48
2014-11-28,338.64,6923.0801,41.64,42.74,54.4,41.78,27.64,47.41,73.74,46.82,40.26,83.09,549.08,100.1,49.4
2014-12-01,326,7000,41.23,41.59,53.75,41.63,27.59,47.3,72.51,45.42,40.24,82.25,539.65,99.67,49.68
2014-12-02,326.31,7000,41.25,41.98,54.07,41.44,27.82,47.41,73.61,45.35,39.98,80.06,538.59,100.39,49.84
2014-12-03,316.5,7076.9199,41.21,42.23,55.04,41.14,27.95,47.38,74.57,45.72,39.96,79.9,536.97,98.32,49.93
2014-12-04,316.93,7076.9199,41,42.27,55.25,41.03,27.77,47.33,74.45,45.51,39.84,79.95,542.58,97.75,50.3
2014-12-05,312.63,7076.9199,41.05,42.3,56.96,40.93,27.5,47.4,74.63,45.56,39.93,79.27,528.08,97.76,50.14
2014-12-08,306.64,7076.9199,41.23,41.51,56.21,41.18,27.23,47.11,74.07,45.25,40.01,79.15,530.73,97.78,50.87
2014-12-09,312.5,6923.0801,41.04,41.4,56.34,41.44,27.42,46.71,73.25,44.67,39.97,78.97,536.11,97.13,50.95
2014-12-10,305.84,7000,40.31,40.34,55.16,40.94,26.87,46.61,71.81,44.17,39.41,77.46,528.04,96.18,50.92
2014-12-11,307.36,6923.0801,40.42,40.62,55.82,41.56,26.99,46.865,72.48,44.65,40.13,76.82,532.11,96.29,51.24
2014-12-12,307.32,6923.0801,39.44,39.72,55,40.74,26.855,46.1,72.285,44.67,39.33,75.85,521.51,94.74,50.38
2014-12-15,306.07,6923.0801,39.45,38.68,54.99,40.55,26.68,46.51,72.18,45.48,39.6,75.72,515.84,94.14,50.14
2014-12-16,295.06,6923.0801,39.07,38.47,54.3,40.46,26.585,46.425,71.92,44.26,39.73,75.47,498.16,92.59,50.24
2014-12-17,298.88,6846.1499,39.69,39.76,56,41.67,26.81,47.18,71.88,43.275,40.12,75.11,506.45,93.72,51.19
2014-12-18,297.73,6846.1499,41.03,40.7,56.5,42.27,27.65,47.75,74.07,43.71,40.74,76.53,514.62,95.36,51.97
2014-12-19,299.9,6692.3101,41.81,41.38,56.96,42.07,27.77,46.3,76.31,43.73,40.47,77.3,520.04,95.44,52.32
2014-12-22,306.54,6846.1499,42.17,41.88,56.51,41.94,28.22,47.03,76.81,44.52,40.91,78.29,532.3,96.62,52.29
2014-12-23,306.285,6769.23,42.57,41.37,57.92,41.99,28.25,47.37,77.02,44.58,40.7,79.18,538.77,97.36,52.48
2014-12-24,303.03,6769.23,42.37,41.13,57.74,42.71,28.3,47.06,77.16,44.76,40.59,79.05,536.93,97.09,53.56
2014-12-26,309.09,6769.23,42.39,41.38,57.56,43.16,28.35,47.19,76.75,44.72,40.59,79.05,541.52,97.05,54.55
2014-12-29,312.04,6769.23,42.48,41.33,57.63,43.53,28.46,47.045,76.39,44.68,40.68,79.06,537.31,96.73,55.23
2014-12-30,310.3,6769.23,42.55,41.37,57.55,42.53,28.36,46.86,75.69,44.66,40.26,78.92,535.28,95.96,53.71
2014-12-31,310.35,6461.54,42.02,40.94,57.03,41.41,27.815,46.17,74.89,44.61,39.69,78.7,530.66,94.56,52.74
2015-01-02,308.52,6461.54,41.74,40.56,56.97,41.9,27.61,46.24,73.84,44.42,39.85,79.51,529.55,94.44,53.19
2015-01-05,302.19,6846.1499,40.74,39.8,55.72,40.88,27.06,46.32,70.6,43.04,39.46,79,519.46,93.73,52.54
2015-01-06,295.29,6461.54,40.02,39.18,56.08,40.93,27.05,45.99,69.68,42.55,39.25,78.85,506.64,93.02,52.68
2015-01-07,298.42,6384.6201,40.02,39.7,56.5,41.56,27.3,46.83,69.71,42.56,40.4,80.5,505.15,95.74,53.33
2015-01-08,300.46,6384.6201,40.66,40.89,57.9,41.92,27.51,47.56,72.84,43.72,41.13,81.77,506.91,97.48,53.92
2015-01-09,296.93,6384.6201,40.05,40.59,57.54,41.33,27.79,47.14,72.06,43.46,41.25,81.62,500.72,96.82,53.62
2015-01-12,291.41,6384.6201,39.67,40.11,59.2,41.39,28.05,47.08,72.9,43.61,40.87,81.52,497.06,96.42,53.46
2015-01-13,294.74,6692.3101,39.65,39.55,59.43,41.91,28.095,47.08,73.61,43.735,40.75,81.33,501.8,96.35,53.72
2015-01-14,293.27,6307.6899,39.26,39.06,58.92,42.29,27.92,47.14,72.97,43.5,40.27,81.65,505.93,96.67,54.36
2015-01-15,286.95,6615.3799,38.81,38.01,58.13,42.66,27.41,47.08,72.51,43.18,40.26,81.63,504.01,96.67,55.05
2015-01-16,290.74,6538.46,39.31,38.25,58.29,43.55,27.68,47.3,73.45,43.37,40.02,82.63,510.455,97.29,55.86
2015-01-20,289.44,6538.46,39.35,37.93,57.9,43.47,28.07,47.54,72.87,43.55,39.56,82.01,509.94,97.51,55.76
2015-01-21,297.25,6769.23,39.22,38.16,58.38,44.3,27.84,47.35,72.82,43.47,40.29,81.36,520.39,97.4,56.45
2015-01-22,310.32,6692.3101,39.85,39.65,59.39,43.82,28.5,47.96,74.73,44.76,40.69,85.25,537.3,98.9,56.61
2015-01-23,312.39,6615.3799,39.44,38.81,57.92,44,28.21,48.375,74.12,44.29,40.98,86.83,541.95,98.53,56.95
2015-01-26,309.66,6615.3799,39.54,39.15,58.23,43.81,27.97,48.175,74.64,45.24,40.93,88.05,536.72,98.69,57.02
2015-01-27,306.75,6538.46,39.43,38.75,58.39,43.77,26.9,47.665,73.735,44.76,40.7,87.8,521.19,96.72,57.09
2015-01-28,303.91,6538.46,38.46,38,57.15,43.22,26.805,46.875,72.94,44.33,40.1,87.16,512.43,95.72,56.79
2015-01-29,311.78,6538.46,38.68,38.46,57.1,43.86,27.22,46.38,73.31,44.565,39.9,86.76,513.23,96.03,57.47
2015-01-30,354.53,6153.8501,38.26,37.77,57.5,42.68,26.365,45.26,71.22,43.68,39.17,86.51,537.55,93.78,55.77
2015-02-02,364.47,6538.46,39.16,38.69,57.83,42.61,26.83,45.96,73.44,44.03,38.43,86.36,532.2,95.33,56.22
2015-02-03,363.55,6153.8501,40.31,39.62,59.46,43.2,27.12,46.91,75.23,44.31,39.54,87.24,533.3,96.2,55.96
2015-02-04,364.75,6615.3799,40.4,39.11,58.88,42.18,26.69,47.07,70.5,44.07,39.86,86.27,526.1,96.6,55.31
2015-02-05,373.89,6615.3799,40.73,39.53,62.06,42.86,27.26,47.49,70.97,44.81,39.87,86.73,529.83,96.61,56.02
2015-02-06,374.28,6615.3799,40.74,39.34,61.72,40.59,27.24,47.73,70.51,45.035,40.25,86.66,533.875,96.71,53.43
2015-02-09,370.56,6461.54,41.23,39.04,61.66,40.27,27.12,47.44,70.495,44.7,40.1,86.19,529.28,95.97,52.61
2015-02-10,372.995,6230.77,41.51,39.67,61.56,40.95,27.49,47.93,71.15,44.99,39.8,87.17,540.16,97.99,53.79
2015-02-11,375.14,6538.46,41.47,39.33,61.9,40.09,26.93,48.155,71.25,45.08,38.92,87.18,538,100.4,51.76
2015-02-12,377.17,6153.8501,41.92,40.02,63.24,39.78,29.46,48.405,71.83,45.32,39.66,87.59,546.01,100.27,52.27
2015-02-13,381.83,6461.54,42.34,40.15,63.68,39.36,29.43,48.76,72.58,45.81,39.54,88,551.16,99.13,50.96
2015-02-17,375.43,6461.54,42.53,40.52,64.43,39.65,29.31,48.76,71.81,45.86,39.57,87.6,545.01,98.36,51.01
2015-02-18,373.37,6461.54,42.15,41.54,64.03,40.54,29.49,48.96,71.38,45.595,39.91,88.2,542.65,99.33,52.21
2015-02-19,378.995,6461.54,42.38,41.15,63.73,40.28,29.31,49.225,71.84,45.61,38.56,87.79,546.45,98.72,51.47
2015-02-20,383.66,6461.54,42.35,41.95,64.01,41.63,29.61,49.555,72.5,45.505,39.66,88.71,541.8,99.06,51.93
2015-02-23,380.14,6461.54,42.09,41.73,63.74,42.6,29.63,49.53,73.14,45.47,39.6,87.9,535,99.45,52.54
2015-02-24,378.59,6461.54,42.42,42.06,63.84,43.16,29.63,49.965,73.98,47.875,39.54,86.81,538.65,99.58,52.56
2015-02-25,385.37,6461.54,41.75,42.2,64.26,42.23,29.49,49.92,73.55,48.16,39.47,86.58,547.33,99.5,51.57
2015-02-26,384.8,6384.6201,41.21,42.36,63.62,42.21,29.91,49.94,74.21,48.79,39.14,86.09,559.29,99.07,50.79
2015-02-27,380.16,6769.23,41.01,42.21,63.41,42.06,29.51,49.835,74.3,48.3,38.99,86.31,562.63,98.98,50.98
2015-03-02,385.655,6538.46,40.59,42.7,64.59,40.94,30.19,50.4,73.6,48.25,38.97,86.39,575.02,99,50.11
2015-03-03,384.61,6538.46,41,42.26,64,41.93,29.54,49.33,74.67,48.08,38.9,86.3,578.795,98.4,50.67
2015-03-04,382.72,6538.46,40.66,42,63.26,41.33,29.33,48.79,73.96,47.99,38.81,85.82,578.33,97.36,49.94
2015-03-05,387.83,6461.54,40.69,42.22,62.33,41.45,29.3,49.18,74.12,47.97,39.12,86.26,581.435,97.23,50.48
2015-03-06,380.09,6076.9199,40.48,41.53,61.21,39.63,28.925,48.95,73.58,47.66,38.65,85.04,572.9,96.17,48.4
2015-03-09,378.56,6000,40.62,41.74,61.31,39.82,29.36,49.28,73.91,47.83,38.94,85.5,574.1,96.04,48.62
2015-03-10,369.51,5923.0801,39.45,40.63,59.94,40.06,28.66,49,72.49,47.21,38.45,84.57,559.85,94.43,48.35
2015-03-11,366.37,5846.1499,39.69,40.85,60.22,40.22,28.26,48.99,72.48,47.58,38.4,84.92,555.69,93.63,47.82
2015-03-12,374.24,5846.1499,40.48,41.1,60.62,40.85,28.24,50.26,73.97,48.26,38.8,85.95,561.17,95.71,48.56
2015-03-13,370.58,5846.1499,39.93,40.87,60.25,40.55,27.94,49.92,73.45,48.04,38.57,84.91,553,94.32,48.21
2015-03-16,373.35,5846.1499,40.43,41.81,60.09,41.23,28.3,51.005,75.35,49.02,38.71,85.8,561.64,95.45,49.06
2015-03-17,371.92,5538.46,40.55,41.58,59.35,41.24,28.15,51.01,74.66,48.71,38.54,85.52,557.61,94.13,48.7
2015-03-18,375.135,5769.23,41.03,42.12,59.2,42.22,28.15,51.3,75.19,49.195,38.55,86.44,566.16,94.64,49.92
2015-03-19,373.24,5769.23,40.85,42.21,58.95,41.87,28.26,51.24,75.16,48.87,38.2,85.85,563.67,94.1,49.63
2015-03-20,378.49,5769.23,41.05,42.21,59.63,42.11,28.44,51.62,75.4,49.27,38.62,86.8,564.95,95.34,50.19
2015-03-23,375.11,5384.6201,41,42.2,59.81,42.45,28.405,51.26,75.74,49.16,38.66,86.25,565.37,95.85,50.17
2015-03-24,374.09,5615.3799,40.61,41.09,59.03,41.82,28,51.3,75.06,49.32,38.24,85.84,577.54,95.86,49.62
2015-03-25,370.96,5384.6201,40.26,40.81,57.96,41.5,27.46,49.2,73.31,48.165,38,84.64,567,95.26,49.09
2015-03-26,367.35,5692.3101,40.4,40.7,58.16,41.18,27.09,49.01,73.14,48.055,37.88,84.61,563.64,95.63,48.87
2015-03-27,370.56,5692.3101,40.19,41.11,57.02,41.33,27.13,49.55,73.025,47.97,38.16,84.81,557.55,95.95,49.45
2015-03-30,374.59,5384.6201,40.76,41.72,57.8,41.97,27.65,50.01,73.2,48.44,38.26,84.39,561.135,96.52,49.73
2015-03-31,372.1,5615.3799,40.83,41.55,57.25,41.92,27.525,49.615,73.22,48.18,37.73,82.54,554.7,95.62,49.5
2015-04-01,370.255,5384.6201,40.43,41.39,57.02,41.26,27.25,49.495,71.99,47.86,37.53,83.72,549.49,95.09,49.93
2015-04-02,372.25,5538.46,41.15,42.05,56.71,41.34,27.13,49.25,71.335,47.04,37.64,84.15,541.31,95.69,49.79
2015-04-06,377.04,5615.3799,41.53,41.93,57.17,42.4,27.22,49.21,71.28,46.91,37.83,84.94,543.95,96.48,50.23
2015-04-07,374.41,5615.3799,41.34,42.44,57.26,41.84,27.39,49.14,71.41,46.565,37.97,85.67,544.86,96.21,49.54
2015-04-08,381.2,5692.3101,41.52,42.26,57.31,41.7,27.55,49.34,71.22,46.64,38.15,85.37,548.84,96.03,49.36
2015-04-09,383.54,5615.3799,41.44,42.49,57.36,41.27,27.625,49.39,71.64,46.64,38.17,85.14,548.02,96.35,49.05
2015-04-10,382.65,5615.3799,41.17,43.55,58.38,41.67,28.04,49.28,72.06,46.87,38.17,84.69,548.54,96.2,49.65
2015-04-13,382.36,5615.3799,41.51,43.04,58.71,40.98,27.98,49.06,70.37,46.705,37.61,85,548.64,95.53,49.43
2015-04-14,385.11,5615.3799,41.65,43.07,58.52,41.25,27.81,48.9,70.78,46.81,37.8,85.39,539.78,96.49,49.78
2015-04-15,383.45,5230.77,42.4,43.38,59.67,41.26,28.25,48.98,70.23,46.69,37.66,85.85,541.04,96.63,49.7
2015-04-16,386.04,5000,42.24,43.13,59.18,41.32,28.6,49.04,69.51,46.4,37.32,86,543.52,96.45,49.45
2015-04-17,375.56,4923.0801,41.84,42.98,58.02,40.98,27.915,48.28,68.57,45.6,37.33,85.84,532.74,95.81,49.54
2015-04-20,389.51,4769.23,41.9,43.19,58.1,41.82,28.48,48.98,70.09,46.57,37.3,86.43,544.53,96.5,50.33
2015-04-21,391.18,4846.1499,41.21,42.89,57.95,41.21,28.69,49.06,70.54,46.92,37.6,85.79,542.925,96.78,50.17
2015-04-22,389.8,4923.0801,41.36,42.71,58.11,41.85,28.62,49.28,70.43,46.62,37.63,86.02,549.18,97.28,50.28
2015-04-23,389.99,4923.0801,41.65,42.62,58.6,41.96,28.675,49.515,70.62,46.67,37.95,86.64,557.46,95.73,50.66
2015-04-24,445.1,5230.77,41.62,42.49,58.57,42.29,28.82,49.23,70.65,46.46,37.93,85.98,573.66,95.17,51.11
2015-04-27,438.56,5307.6899,41.43,41.98,58.85,41.6,28.89,49.28,68.94,46.38,37.77,85,566.12,94.49,50.21
2015-04-28,429.31,5307.6899,41.96,42.18,59.1,42.04,29.32,49.27,65.73,46.64,37.72,85.69,564.37,94.42,50.34
2015-04-29,429.37,5307.6899,41.89,41.96,59.93,41.82,29.05,48.835,64.725,46.17,37.43,84.59,561.39,94.38,49.9
2015-04-30,421.78,5307.6899,41.64,41.37,59.31,41.54,28.83,48.39,64.39,45.83,37.03,83.53,548.77,95.12,49.12
2015-05-01,422.87,5307.6899,41.73,41.83,60.23,41.96,29.13,48.85,64.74,46.45,37.16,83.17,551.16,95.56,49.6
2015-05-04,423.04,5461.54,41.67,41.94,60.37,42.69,29.17,49.39,66.08,47,36.67,83.12,552.84,95.95,49.85
2015-05-05,421.19,5384.6201,41.27,41.59,59.34,41.56,28.89,49.09,63.99,46.705,36.12,81.62,543.045,95.42,47.97
2015-05-06,419.1,5461.54,41.09,41.59,59.5,41.74,28.97,49,64.55,48.11,35.97,82.06,535.08,95.48,47.65
2015-05-07,426.88,5307.6899,41.22,41.8,59.45,41.96,28.805,48.8,65.23,48.09,36.37,82.61,542.04,95.15,47.8
2015-05-08,433.69,5307.6899,41.42,42.5,60.95,42.06,29.23,49.13,65.7,48.065,36.61,83.67,548.95,96.55,48.09
2015-05-11,432.85,5230.77,41.15,42.62,60.68,42.05,29.21,49.07,65.27,47.94,36.49,82.7,545.78,96.35,47.89
2015-05-12,431.02,5461.54,40.95,41.91,57.77,41.89,29.23,49.005,64.99,47.72,36.61,82.95,538.73,96.2,47.31
2015-05-13,426.87,5307.6899,40.57,41.81,58.87,41.68,29.35,48.97,64.54,47.04,36.85,82.34,539.49,96.41,46.84
2015-05-14,432.28,5538.46,40.9,42.05,58.29,42.28,29.05,49.93,64.38,47.565,37.43,82.78,549.2,98,47.55
2015-05-15,426,5538.46,40.64,42.04,58.36,42.54,29.55,49.785,64.52,47.7,37.27,83.8,546.49,98.22,48
2015-05-18,425.24,5538.46,41.05,42.63,57.69,42.63,29.76,50.12,65.41,47.95,37.49,83.59,546.67,98.05,48.26
2015-05-19,421.71,5538.46,41.1,42.37,57.34,43.03,29.735,50.33,64.86,47.46,38.3,83.98,549.28,97.95,48.23
2015-05-20,423.86,5538.46,41.17,42.61,57.25,43.33,29.62,50.28,63.91,47.27,38.07,82.89,552.51,97.69,48.73
2015-05-21,431.63,5461.54,41.05,42.32,57.79,43.76,29.43,50.26,64.26,47.27,38.1,82.08,556.81,97.2,48.7
2015-05-22,427.63,5538.46,40.7,42.5,58.26,43.86,29.26,49.86,64.03,46.81,37.67,82.06,554.52,96.26,48.34
2015-05-26,425.47,5538.46,40.05,42.06,57.72,43.12,28.95,49.31,62.93,46.51,37.48,81.92,547.19,95.79,48.24
2015-05-27,431.42,5538.46,40.23,42.61,57.95,43.25,29.31,49.72,63.36,46.98,37.55,81.95,554.25,96.38,48.3
2015-05-28,426.57,5846.1499,40.33,41.75,57.92,43.05,29.35,49.575,62.5,45.98,37.25,82.27,554.18,97.06,48.33
2015-05-29,429.23,5846.1499,40.12,41.19,57.17,42.63,29.31,49.41,61.73,45.84,37.16,81.55,545.32,96.43,48.28
2015-06-01,430.92,5846.1499,40.01,40.92,56.6,42.91,29.18,49.41,62.11,46.345,37.23,82.26,549.21,95.97,48.35
2015-06-02,430.99,6153.8501,40.43,41.11,56.43,42.29,29.08,49.16,61.64,46.51,37.3,82.35,553.95,96.05,47.45
2015-06-03,436.59,6461.54,40.73,41.1,57.54,41.34,29.09,49,64.62,48.32,37.57,81.97,555.29,95.3,46.72
